date,family,Actual_Sales,Forecasted_Sales,Model
2016-01-31,BREAD/BAKERY,181073.05817,185641.2932203214,SARIMAX
2016-02-07,BREAD/BAKERY,175972.32191,184258.8494962479,SARIMAX
2016-02-14,BREAD/BAKERY,180902.920135,179505.19353232931,SARIMAX
2016-02-21,BREAD/BAKERY,182927.07098,189741.22866466074,SARIMAX
2016-02-28,BREAD/BAKERY,180036.50104,186282.40946226157,SARIMAX
2016-03-06,BREAD/BAKERY,208739.09508,192175.65247375256,SARIMAX
2016-03-13,BREAD/BAKERY,188368.65788,190663.68905693627,SARIMAX
2016-03-20,BREAD/BAKERY,186109.40308,193032.3901816306,SARIMAX
2016-03-27,BREAD/BAKERY,173456.62206,186934.45776186278,SARIMAX
2016-04-03,BREAD/BAKERY,203391.40587,189595.94102473097,SARIMAX
2016-04-10,BREAD/BAKERY,189286.85797,189279.04279607945,SARIMAX
2016-04-17,BREAD/BAKERY,185350.82696,187946.99920306413,SARIMAX
2016-04-24,BREAD/BAKERY,240823.04185,188725.54915088872,SARIMAX
2016-05-01,BREAD/BAKERY,248059.20297,224878.09163138043,SARIMAX
2016-05-08,BREAD/BAKERY,275656.02288,278236.4015407555,SARIMAX
2016-05-15,BREAD/BAKERY,231434.05008,254374.66393299596,SARIMAX
2016-05-22,BREAD/BAKERY,205358.574,226964.72481776663,SARIMAX
2016-05-29,BREAD/BAKERY,198463.98531,227993.84329220632,SARIMAX
2016-06-05,BREAD/BAKERY,227332.3252,213408.16262441492,SARIMAX
2016-06-12,BREAD/BAKERY,205444.94803,196218.4657961602,SARIMAX
2016-06-19,BREAD/BAKERY,202993.61704,201852.46156290453,SARIMAX
2016-06-26,BREAD/BAKERY,269624.24697,227130.32781093803,SARIMAX
2016-07-03,BREAD/BAKERY,256075.33104,240107.74586118036,SARIMAX
2016-07-10,BREAD/BAKERY,207133.10017,219097.21240782726,SARIMAX
2016-07-17,BREAD/BAKERY,199282.97507,210557.59694689495,SARIMAX
2016-07-24,BREAD/BAKERY,225813.88087,210216.74801274616,SARIMAX
2016-07-31,BREAD/BAKERY,194237.92702,214534.78865541102,SARIMAX
2016-08-07,BREAD/BAKERY,207357.05095,203649.754226918,SARIMAX
2016-08-14,BREAD/BAKERY,190311.51505,213366.9948327065,SARIMAX
2016-08-21,BREAD/BAKERY,198473.409,198611.65620187655,SARIMAX
2016-08-28,BREAD/BAKERY,186978.93398,198640.83904374164,SARIMAX
2016-09-04,BREAD/BAKERY,207899.94497,219841.3556523632,SARIMAX
2016-09-11,BREAD/BAKERY,209132.40805,207810.09332149048,SARIMAX
2016-09-18,BREAD/BAKERY,198622.511,210444.28827742703,SARIMAX
2016-09-25,BREAD/BAKERY,192085.799,203211.3454811311,SARIMAX
2016-10-02,BREAD/BAKERY,202512.92698,204363.00878602272,SARIMAX
2016-10-09,BREAD/BAKERY,204507.92398,186233.39804927047,SARIMAX
2016-10-16,BREAD/BAKERY,195100.11502,192732.59028405897,SARIMAX
2016-10-23,BREAD/BAKERY,188838.2909,186174.2453784506,SARIMAX
2016-10-30,BREAD/BAKERY,180011.614,179893.26478849142,SARIMAX
2016-11-06,BREAD/BAKERY,201351.22993,206401.46664082483,SARIMAX
2016-11-13,BREAD/BAKERY,241125.63506,197008.81451673838,SARIMAX
2016-11-20,BREAD/BAKERY,200687.052,203925.7926532916,SARIMAX
2016-11-27,BREAD/BAKERY,191267.12205,198859.29160999946,SARIMAX
2016-12-04,BREAD/BAKERY,206641.20507,203310.6288937971,SARIMAX
2016-12-11,BREAD/BAKERY,201388.97393,191983.13561660453,SARIMAX
2016-12-18,BREAD/BAKERY,194645.8361,192449.93978629477,SARIMAX
2016-12-25,BREAD/BAKERY,194692.89403,173844.0050872612,SARIMAX
2017-01-01,BREAD/BAKERY,168515.71502,187257.64527460767,SARIMAX
2017-01-08,BREAD/BAKERY,245140.984,203901.43119139786,SARIMAX
2017-01-15,BREAD/BAKERY,212560.68396,212384.21276116895,SARIMAX
2017-01-22,BREAD/BAKERY,213760.11196,208041.78854939973,SARIMAX
2017-01-29,BREAD/BAKERY,211541.3998,211142.1968015954,SARIMAX
2017-02-05,BREAD/BAKERY,227537.5401,207881.64891451577,SARIMAX
2017-02-12,BREAD/BAKERY,213930.35,216754.1387475813,SARIMAX
2017-02-19,BREAD/BAKERY,206879.91918,215991.59480355785,SARIMAX
2017-02-26,BREAD/BAKERY,196205.91012,204074.85979303214,SARIMAX
2017-03-05,BREAD/BAKERY,234583.97597,230253.09517859586,SARIMAX
2017-03-12,BREAD/BAKERY,217091.73108,219660.51416530536,SARIMAX
2017-03-19,BREAD/BAKERY,223622.77,214015.22698098654,SARIMAX
2017-03-26,BREAD/BAKERY,211630.89191,205807.07324785445,SARIMAX
2017-04-02,BREAD/BAKERY,215961.07801,212102.58974299463,SARIMAX
2017-04-09,BREAD/BAKERY,203268.77807,204673.90122713466,SARIMAX
2017-04-16,BREAD/BAKERY,211975.28891,207970.9090626036,SARIMAX
2017-04-23,BREAD/BAKERY,203256.89987,230579.22705756684,SARIMAX
2017-04-30,BREAD/BAKERY,200220.45999,225811.51509521145,SARIMAX
2017-05-07,BREAD/BAKERY,236730.9589,210405.71745998337,SARIMAX
2017-05-14,BREAD/BAKERY,200756.6071,204487.63866518938,SARIMAX
2017-05-21,BREAD/BAKERY,217774.89697,197008.70082679033,SARIMAX
2017-05-28,BREAD/BAKERY,206795.6312,202412.71634255745,SARIMAX
2017-06-04,BREAD/BAKERY,225467.32994,214353.65243929691,SARIMAX
2017-06-11,BREAD/BAKERY,210318.88109,207540.53225997943,SARIMAX
2017-06-18,BREAD/BAKERY,204580.396,208305.5491703518,SARIMAX
2017-06-25,BREAD/BAKERY,297430.17616000003,269271.45141677256,SARIMAX
2017-07-02,BREAD/BAKERY,215722.95313,250289.5267591594,SARIMAX
2017-07-09,BREAD/BAKERY,249404.98299,218444.2054919558,SARIMAX
2017-07-16,BREAD/BAKERY,204034.84701,219439.6223347338,SARIMAX
2017-07-23,BREAD/BAKERY,196272.52192,217865.05327147734,SARIMAX
2017-07-30,BREAD/BAKERY,199331.79809,,SARIMAX
2017-08-06,BREAD/BAKERY,215378.20987,,SARIMAX
2017-08-13,BREAD/BAKERY,194256.639,,SARIMAX
2017-08-20,BREAD/BAKERY,57160.652019999994,,SARIMAX
2013-04-07,CLEANING,382419.0,378490.1993730218,SARIMAX
2013-04-14,CLEANING,320811.0,381468.54184682685,SARIMAX
2013-04-21,CLEANING,324049.0,374882.38436379336,SARIMAX
2013-04-28,CLEANING,311735.0,362789.178661859,SARIMAX
2013-05-05,CLEANING,385342.0,353329.34325646056,SARIMAX
2013-05-12,CLEANING,362491.0,359927.8426597739,SARIMAX
2013-05-19,CLEANING,339596.0,363668.91987347184,SARIMAX
2013-05-26,CLEANING,320069.0,362024.87275595136,SARIMAX
2013-06-02,CLEANING,360818.0,358929.7917140767,SARIMAX
2013-06-09,CLEANING,367718.0,359883.1652970835,SARIMAX
2013-06-16,CLEANING,307391.0,361162.09417813254,SARIMAX
2013-06-23,CLEANING,326205.0,355148.07478860905,SARIMAX
2013-06-30,CLEANING,403279.0,352949.13214039215,SARIMAX
2013-07-07,CLEANING,427813.0,357769.31209373195,SARIMAX
2013-07-14,CLEANING,304900.0,366872.7765378319,SARIMAX
2013-07-21,CLEANING,306177.0,353572.00564524636,SARIMAX
2013-07-28,CLEANING,301364.0,348805.6058440426,SARIMAX
2013-08-04,CLEANING,362777.0,342443.9634890364,SARIMAX
2013-08-11,CLEANING,328944.0,349403.2129455865,SARIMAX
2013-08-18,CLEANING,317207.0,345880.91674692644,SARIMAX
2013-08-25,CLEANING,316422.0,344968.02925400954,SARIMAX
2013-09-01,CLEANING,347144.0,339705.31936641823,SARIMAX
2013-09-08,CLEANING,375228.0,342650.4623435967,SARIMAX
2013-09-15,CLEANING,312947.0,351482.0349762149,SARIMAX
2013-09-22,CLEANING,310548.0,349382.7200487656,SARIMAX
2013-09-29,CLEANING,310582.0,348159.5027108108,SARIMAX
2013-10-06,CLEANING,380769.0,343995.42592357716,SARIMAX
2013-10-13,CLEANING,310669.0,354206.75590463483,SARIMAX
2013-10-20,CLEANING,315398.0,350165.70138937456,SARIMAX
2013-10-27,CLEANING,298288.0,351481.3808945667,SARIMAX
2013-11-03,CLEANING,344681.0,347011.57804243575,SARIMAX
2013-11-10,CLEANING,353734.0,352647.3050269447,SARIMAX
2013-11-17,CLEANING,309416.0,356675.84192901815,SARIMAX
2013-11-24,CLEANING,305430.0,351258.2622390752,SARIMAX
2013-12-01,CLEANING,329720.0,348661.53932857513,SARIMAX
2013-12-08,CLEANING,377832.0,344732.0142596838,SARIMAX
2013-12-15,CLEANING,352785.0,353667.21216794784,SARIMAX
2013-12-22,CLEANING,479031.0,354518.10128305416,SARIMAX
2013-12-29,CLEANING,379354.0,307289.97747472586,SARIMAX
2014-01-05,CLEANING,442223.0,391596.8374094469,SARIMAX
2014-01-12,CLEANING,383273.0,401843.6210957275,SARIMAX
2014-01-19,CLEANING,354675.0,394257.79954837816,SARIMAX
2014-01-26,CLEANING,342350.0,381607.09573231323,SARIMAX
2014-02-02,CLEANING,367072.0,371856.85254768055,SARIMAX
2014-02-09,CLEANING,370267.0,369226.45166693535,SARIMAX
2014-02-16,CLEANING,338017.0,366644.5599987094,SARIMAX
2014-02-23,CLEANING,335647.0,358570.99338740855,SARIMAX
2014-03-02,CLEANING,374103.0,354284.599975735,SARIMAX
2014-03-09,CLEANING,450319.0,357527.1673498852,SARIMAX
2014-03-16,CLEANING,378025.0,376290.3981943872,SARIMAX
2014-03-23,CLEANING,375892.0,373088.8562777177,SARIMAX
2014-03-30,CLEANING,360754.0,369082.64843243314,SARIMAX
2014-04-06,CLEANING,405033.0,378113.4920510454,SARIMAX
2014-04-13,CLEANING,330829.0,342876.41565506486,SARIMAX
2014-04-20,CLEANING,326016.0,336703.2968616339,SARIMAX
2014-04-27,CLEANING,326528.0,332216.09301263443,SARIMAX
2014-05-04,CLEANING,379679.0,376975.69655625976,SARIMAX
2014-05-11,CLEANING,330392.0,365357.0617133115,SARIMAX
2014-05-18,CLEANING,336042.0,343341.4918825505,SARIMAX
2014-05-25,CLEANING,311278.0,328559.528747425,SARIMAX
2014-06-01,CLEANING,346167.0,348928.0158160897,SARIMAX
2014-06-08,CLEANING,384376.0,355744.2971640237,SARIMAX
2014-06-15,CLEANING,308391.0,324337.90541458543,SARIMAX
2014-06-22,CLEANING,333984.0,331162.12346956215,SARIMAX
2014-06-29,CLEANING,434105.0,378100.6097894838,SARIMAX
2014-07-06,CLEANING,504175.0,408255.30978851084,SARIMAX
2014-07-13,CLEANING,371803.0,357505.3288992417,SARIMAX
2014-07-20,CLEANING,367662.0,359565.2351715144,SARIMAX
2014-07-27,CLEANING,351265.0,352077.0840161534,SARIMAX
2014-08-03,CLEANING,397876.0,389470.2309519156,SARIMAX
2014-08-10,CLEANING,351551.0,372542.5906912261,SARIMAX
2014-08-17,CLEANING,330694.0,361312.44995360455,SARIMAX
2014-08-24,CLEANING,334054.0,356407.2387715324,SARIMAX
2014-08-31,CLEANING,351096.0,368691.69670218485,SARIMAX
2014-09-07,CLEANING,449536.0,385923.18264459464,SARIMAX
2014-09-14,CLEANING,367712.0,362731.0103799952,SARIMAX
2014-09-21,CLEANING,369705.0,358256.2377335389,SARIMAX
2014-09-28,CLEANING,355810.0,356157.86439341685,SARIMAX
2014-10-05,CLEANING,454191.0,399496.4228509946,SARIMAX
2014-10-12,CLEANING,383883.0,371620.00111120613,SARIMAX
2014-10-19,CLEANING,376203.0,379273.10470440384,SARIMAX
2014-10-26,CLEANING,356510.0,365074.89782905515,SARIMAX
2014-11-02,CLEANING,357470.0,387872.36422385083,SARIMAX
2014-11-09,CLEANING,457836.0,387827.7872553787,SARIMAX
2014-11-16,CLEANING,363110.0,375546.3429391113,SARIMAX
2014-11-23,CLEANING,362043.0,370546.39501678006,SARIMAX
2014-11-30,CLEANING,378545.0,387516.5761454198,SARIMAX
2014-12-07,CLEANING,453253.0,421583.5915132123,SARIMAX
2014-12-14,CLEANING,415221.0,419670.0732975157,SARIMAX
2014-12-21,CLEANING,454170.0,496047.9877358172,SARIMAX
2014-12-28,CLEANING,600268.0,403020.71510021924,SARIMAX
2015-01-04,CLEANING,476241.0,501479.45279815764,SARIMAX
2015-01-11,CLEANING,472811.0,462321.6193330342,SARIMAX
2015-01-18,CLEANING,410627.0,446804.53242055076,SARIMAX
2015-01-25,CLEANING,399293.0,433051.7710431698,SARIMAX
2015-02-01,CLEANING,420308.0,442099.4668530707,SARIMAX
2015-02-08,CLEANING,456192.0,434958.2487152791,SARIMAX
2015-02-15,CLEANING,383198.0,419667.6208894961,SARIMAX
2015-02-22,CLEANING,433331.0,411956.3896295905,SARIMAX
2015-03-01,CLEANING,430811.0,439636.5991997487,SARIMAX
2015-03-08,CLEANING,457041.0,481520.2588848839,SARIMAX
2015-03-15,CLEANING,408246.0,437331.5197018787,SARIMAX
2015-03-22,CLEANING,400422.0,434449.13666698796,SARIMAX
2015-03-29,CLEANING,389351.0,417214.3347231114,SARIMAX
2015-04-05,CLEANING,463091.0,439831.4019227589,SARIMAX
2015-04-12,CLEANING,446174.0,401204.20613838645,SARIMAX
2015-04-19,CLEANING,424334.0,405056.73013890674,SARIMAX
2015-04-26,CLEANING,407291.0,405903.5879581797,SARIMAX
2015-05-03,CLEANING,448790.0,432559.0796281233,SARIMAX
2015-05-10,CLEANING,415678.0,404315.9899779306,SARIMAX
2015-05-17,CLEANING,415689.0,409628.32168092136,SARIMAX
2015-05-24,CLEANING,400509.0,398588.24711850967,SARIMAX
2015-05-31,CLEANING,432605.0,418437.7767789691,SARIMAX
2015-06-07,CLEANING,479797.0,441568.3862941656,SARIMAX
2015-06-14,CLEANING,393441.0,403885.79004578205,SARIMAX
2015-06-21,CLEANING,385595.0,416205.88866709045,SARIMAX
2015-06-28,CLEANING,478987.0,467316.90884696774,SARIMAX
2015-07-05,CLEANING,555193.0,510683.12833043956,SARIMAX
2015-07-12,CLEANING,423237.0,445049.25347626297,SARIMAX
2015-07-19,CLEANING,399690.0,437970.18712229654,SARIMAX
2015-07-26,CLEANING,387420.0,424811.0218312831,SARIMAX
2015-08-02,CLEANING,442391.0,444358.23760033445,SARIMAX
2015-08-09,CLEANING,430382.0,420280.7215129721,SARIMAX
2015-08-16,CLEANING,420613.0,412657.5896466192,SARIMAX
2015-08-23,CLEANING,403877.0,416823.6159856735,SARIMAX
2015-08-30,CLEANING,409074.0,425308.7948602575,SARIMAX
2015-09-06,CLEANING,529383.0,476169.23361951666,SARIMAX
2015-09-13,CLEANING,430257.0,440942.53544524143,SARIMAX
2015-09-20,CLEANING,422269.0,439930.2431705461,SARIMAX
2015-09-27,CLEANING,410743.0,428714.1138589502,SARIMAX
2015-10-04,CLEANING,516532.0,481055.5756968972,SARIMAX
2015-10-11,CLEANING,441764.0,438614.632393293,SARIMAX
2015-10-18,CLEANING,414569.0,431509.41438938695,SARIMAX
2015-10-25,CLEANING,395338.0,416983.87500974094,SARIMAX
2015-11-01,CLEANING,373893.0,413082.55327665736,SARIMAX
2015-11-08,CLEANING,489949.0,463891.24607936817,SARIMAX
2015-11-15,CLEANING,387696.0,417586.07920165017,SARIMAX
2015-11-22,CLEANING,394234.0,415898.3994583908,SARIMAX
2015-11-29,CLEANING,383208.0,418196.8768886092,SARIMAX
2015-12-06,CLEANING,490396.0,455033.33193726203,SARIMAX
2015-12-13,CLEANING,427292.0,440604.2174555722,SARIMAX
2015-12-20,CLEANING,464444.0,468707.36694911774,SARIMAX
2015-12-27,CLEANING,570817.0,514383.1937301534,SARIMAX
2016-01-03,CLEANING,487455.0,479472.78485988884,SARIMAX
2016-01-10,CLEANING,506090.0,479143.36305898346,SARIMAX
2016-01-17,CLEANING,418451.0,453144.9474180183,SARIMAX
2016-01-24,CLEANING,416553.0,440653.7299387037,SARIMAX
2016-01-31,CLEANING,430785.0,443239.17878449993,SARIMAX
2016-02-07,CLEANING,491518.0,464903.7671623138,SARIMAX
2016-02-14,CLEANING,413151.0,435225.47063267964,SARIMAX
2016-02-21,CLEANING,407848.0,463669.2928165684,SARIMAX
2016-02-28,CLEANING,388476.0,450687.8655601963,SARIMAX
2016-03-06,CLEANING,493008.0,451204.53758943477,SARIMAX
2016-03-13,CLEANING,387125.0,423053.2857214771,SARIMAX
2016-03-20,CLEANING,387712.0,419818.81592935504,SARIMAX
2016-03-27,CLEANING,363298.0,417245.88519581023,SARIMAX
2016-04-03,CLEANING,475701.0,456881.4940369825,SARIMAX
2016-04-10,CLEANING,433527.0,445588.38603268977,SARIMAX
2016-04-17,CLEANING,394920.0,436516.3141937778,SARIMAX
2016-04-24,CLEANING,613133.0,449510.425505418,SARIMAX
2016-05-01,CLEANING,541435.0,534664.89363201,SARIMAX
2016-05-08,CLEANING,599399.0,553806.2943097915,SARIMAX
2016-05-15,CLEANING,473150.0,583226.600171743,SARIMAX
2016-05-22,CLEANING,411529.0,441823.11871873937,SARIMAX
2016-05-29,CLEANING,403831.0,455087.060384096,SARIMAX
2016-06-05,CLEANING,519363.0,468725.8681677736,SARIMAX
2016-06-12,CLEANING,402054.0,424144.8679928618,SARIMAX
2016-06-19,CLEANING,402091.0,427548.48929235456,SARIMAX
2016-06-26,CLEANING,533623.0,487976.32933613675,SARIMAX
2016-07-03,CLEANING,542451.0,532961.9278567391,SARIMAX
2016-07-10,CLEANING,434813.0,452515.4728189767,SARIMAX
2016-07-17,CLEANING,379979.0,432996.7540992201,SARIMAX
2016-07-24,CLEANING,443212.0,421536.89929842047,SARIMAX
2016-07-31,CLEANING,403024.0,459705.6888782187,SARIMAX
2016-08-07,CLEANING,456167.0,441556.78663917707,SARIMAX
2016-08-14,CLEANING,365957.0,433057.31819389504,SARIMAX
2016-08-21,CLEANING,402008.0,410759.4785071148,SARIMAX
2016-08-28,CLEANING,380135.0,416025.33527296194,SARIMAX
2016-09-04,CLEANING,476488.0,485602.24089142645,SARIMAX
2016-09-11,CLEANING,434336.0,426884.0729954253,SARIMAX
2016-09-18,CLEANING,403424.0,448572.28372457426,SARIMAX
2016-09-25,CLEANING,406340.0,448331.8493758368,SARIMAX
2016-10-02,CLEANING,457148.0,496407.54540866363,SARIMAX
2016-10-09,CLEANING,453964.0,449343.3740145971,SARIMAX
2016-10-16,CLEANING,397294.0,435724.3291657002,SARIMAX
2016-10-23,CLEANING,387959.0,420610.0855065167,SARIMAX
2016-10-30,CLEANING,379636.0,420720.246626291,SARIMAX
2016-11-06,CLEANING,496696.0,489965.77311742486,SARIMAX
2016-11-13,CLEANING,534766.0,441472.8195001868,SARIMAX
2016-11-20,CLEANING,406688.0,430722.2653003979,SARIMAX
2016-11-27,CLEANING,415180.0,412727.21610221907,SARIMAX
2016-12-04,CLEANING,495667.0,475092.0993178602,SARIMAX
2016-12-11,CLEANING,477359.0,450368.0308869989,SARIMAX
2016-12-18,CLEANING,452906.0,471966.6132478907,SARIMAX
2016-12-25,CLEANING,547058.0,506986.37665391655,SARIMAX
2017-01-01,CLEANING,490364.0,490607.4461206638,SARIMAX
2017-01-08,CLEANING,620914.0,485191.07400559314,SARIMAX
2017-01-15,CLEANING,452087.0,453663.5446559292,SARIMAX
2017-01-22,CLEANING,446966.0,445246.604317186,SARIMAX
2017-01-29,CLEANING,419245.0,455343.98513093573,SARIMAX
2017-02-05,CLEANING,525794.0,483746.0013757067,SARIMAX
2017-02-12,CLEANING,451985.0,445851.7355807873,SARIMAX
2017-02-19,CLEANING,415552.0,438392.19224767917,SARIMAX
2017-02-26,CLEANING,468178.0,419045.5103249239,SARIMAX
2017-03-05,CLEANING,546399.0,487000.0726147933,SARIMAX
2017-03-12,CLEANING,440749.0,439569.25194144284,SARIMAX
2017-03-19,CLEANING,439747.0,435383.7230470162,SARIMAX
2017-03-26,CLEANING,438476.0,419885.5995065478,SARIMAX
2017-04-02,CLEANING,489729.0,483381.08023761114,SARIMAX
2017-04-09,CLEANING,474194.0,458533.3837177255,SARIMAX
2017-04-16,CLEANING,461037.0,447064.2306621606,SARIMAX
2017-04-23,CLEANING,450236.0,573567.5098604386,SARIMAX
2017-04-30,CLEANING,478430.0,501923.7482949054,SARIMAX
2017-05-07,CLEANING,579485.0,510304.2601807188,SARIMAX
2017-05-14,CLEANING,464672.0,429013.99781899503,SARIMAX
2017-05-21,CLEANING,542678.0,460381.9105553552,SARIMAX
2017-05-28,CLEANING,489953.0,466991.70726438105,SARIMAX
2017-06-04,CLEANING,521432.0,521500.03483335505,SARIMAX
2017-06-11,CLEANING,464738.0,455686.5429479206,SARIMAX
2017-06-18,CLEANING,421698.0,456079.8258451993,SARIMAX
2017-06-25,CLEANING,622777.0,559942.3146348243,SARIMAX
2017-07-02,CLEANING,524038.0,569534.3007097566,SARIMAX
2017-07-09,CLEANING,625380.0,498341.65154923295,SARIMAX
2017-07-16,CLEANING,457523.0,460753.02170975064,SARIMAX
2017-07-23,CLEANING,440485.0,476170.91499229765,SARIMAX
2017-07-30,CLEANING,551059.0,,SARIMAX
2017-08-06,CLEANING,566344.0,,SARIMAX
2017-08-13,CLEANING,385393.0,,SARIMAX
2017-08-20,CLEANING,113506.0,,SARIMAX
2013-04-07,DAIRY,141847.0,,Seasonal Naive
2013-04-14,DAIRY,126935.0,,Seasonal Naive
2013-04-21,DAIRY,130828.0,,Seasonal Naive
2013-04-28,DAIRY,127454.0,,Seasonal Naive
2013-05-05,DAIRY,145809.0,,Seasonal Naive
2013-05-12,DAIRY,157316.0,,Seasonal Naive
2013-05-19,DAIRY,133034.0,,Seasonal Naive
2013-05-26,DAIRY,129422.0,,Seasonal Naive
2013-06-02,DAIRY,137669.0,,Seasonal Naive
2013-06-09,DAIRY,139272.0,,Seasonal Naive
2013-06-16,DAIRY,135013.0,,Seasonal Naive
2013-06-23,DAIRY,131126.0,,Seasonal Naive
2013-06-30,DAIRY,162211.0,,Seasonal Naive
2013-07-07,DAIRY,159817.0,,Seasonal Naive
2013-07-14,DAIRY,127240.0,,Seasonal Naive
2013-07-21,DAIRY,130086.0,,Seasonal Naive
2013-07-28,DAIRY,127797.0,,Seasonal Naive
2013-08-04,DAIRY,135728.0,,Seasonal Naive
2013-08-11,DAIRY,127322.0,,Seasonal Naive
2013-08-18,DAIRY,126467.0,,Seasonal Naive
2013-08-25,DAIRY,125474.0,,Seasonal Naive
2013-09-01,DAIRY,137934.0,,Seasonal Naive
2013-09-08,DAIRY,143341.0,,Seasonal Naive
2013-09-15,DAIRY,131425.0,,Seasonal Naive
2013-09-22,DAIRY,129117.0,,Seasonal Naive
2013-09-29,DAIRY,130419.0,,Seasonal Naive
2013-10-06,DAIRY,146233.0,,Seasonal Naive
2013-10-13,DAIRY,131146.0,,Seasonal Naive
2013-10-20,DAIRY,134602.0,,Seasonal Naive
2013-10-27,DAIRY,127319.0,,Seasonal Naive
2013-11-03,DAIRY,133629.0,,Seasonal Naive
2013-11-10,DAIRY,209651.0,,Seasonal Naive
2013-11-17,DAIRY,214477.0,,Seasonal Naive
2013-11-24,DAIRY,213630.0,,Seasonal Naive
2013-12-01,DAIRY,230149.0,,Seasonal Naive
2013-12-08,DAIRY,257123.0,,Seasonal Naive
2013-12-15,DAIRY,245812.0,,Seasonal Naive
2013-12-22,DAIRY,317243.0,,Seasonal Naive
2013-12-29,DAIRY,243333.0,,Seasonal Naive
2014-01-05,DAIRY,286051.0,,Seasonal Naive
2014-01-12,DAIRY,267210.0,,Seasonal Naive
2014-01-19,DAIRY,262813.0,,Seasonal Naive
2014-01-26,DAIRY,255775.0,,Seasonal Naive
2014-02-02,DAIRY,257071.0,,Seasonal Naive
2014-02-09,DAIRY,254715.0,,Seasonal Naive
2014-02-16,DAIRY,257149.0,,Seasonal Naive
2014-02-23,DAIRY,242717.0,,Seasonal Naive
2014-03-02,DAIRY,237263.0,,Seasonal Naive
2014-03-09,DAIRY,284322.0,,Seasonal Naive
2014-03-16,DAIRY,258037.0,,Seasonal Naive
2014-03-23,DAIRY,259631.0,,Seasonal Naive
2014-03-30,DAIRY,261176.0,,Seasonal Naive
2014-04-06,DAIRY,281810.0,141847.0,Seasonal Naive
2014-04-13,DAIRY,253750.0,126935.0,Seasonal Naive
2014-04-20,DAIRY,266319.0,130828.0,Seasonal Naive
2014-04-27,DAIRY,244657.0,127454.0,Seasonal Naive
2014-05-04,DAIRY,264388.0,145809.0,Seasonal Naive
2014-05-11,DAIRY,246895.0,157316.0,Seasonal Naive
2014-05-18,DAIRY,249213.0,133034.0,Seasonal Naive
2014-05-25,DAIRY,240273.0,129422.0,Seasonal Naive
2014-06-01,DAIRY,251739.0,137669.0,Seasonal Naive
2014-06-08,DAIRY,265677.0,139272.0,Seasonal Naive
2014-06-15,DAIRY,244937.0,135013.0,Seasonal Naive
2014-06-22,DAIRY,249491.0,131126.0,Seasonal Naive
2014-06-29,DAIRY,323218.0,162211.0,Seasonal Naive
2014-07-06,DAIRY,307539.0,159817.0,Seasonal Naive
2014-07-13,DAIRY,243251.0,127240.0,Seasonal Naive
2014-07-20,DAIRY,245372.0,130086.0,Seasonal Naive
2014-07-27,DAIRY,236225.0,127797.0,Seasonal Naive
2014-08-03,DAIRY,252814.0,135728.0,Seasonal Naive
2014-08-10,DAIRY,233532.0,127322.0,Seasonal Naive
2014-08-17,DAIRY,232383.0,126467.0,Seasonal Naive
2014-08-24,DAIRY,232808.0,125474.0,Seasonal Naive
2014-08-31,DAIRY,247719.0,137934.0,Seasonal Naive
2014-09-07,DAIRY,297386.0,143341.0,Seasonal Naive
2014-09-14,DAIRY,262836.0,131425.0,Seasonal Naive
2014-09-21,DAIRY,268831.0,129117.0,Seasonal Naive
2014-09-28,DAIRY,256704.0,130419.0,Seasonal Naive
2014-10-05,DAIRY,290512.0,146233.0,Seasonal Naive
2014-10-12,DAIRY,266969.0,131146.0,Seasonal Naive
2014-10-19,DAIRY,270751.0,134602.0,Seasonal Naive
2014-10-26,DAIRY,255474.0,127319.0,Seasonal Naive
2014-11-02,DAIRY,236291.0,133629.0,Seasonal Naive
2014-11-09,DAIRY,293417.0,209651.0,Seasonal Naive
2014-11-16,DAIRY,254629.0,214477.0,Seasonal Naive
2014-11-23,DAIRY,257342.0,213630.0,Seasonal Naive
2014-11-30,DAIRY,260449.0,230149.0,Seasonal Naive
2014-12-07,DAIRY,282091.0,257123.0,Seasonal Naive
2014-12-14,DAIRY,270386.0,245812.0,Seasonal Naive
2014-12-21,DAIRY,285479.0,317243.0,Seasonal Naive
2014-12-28,DAIRY,350707.0,243333.0,Seasonal Naive
2015-01-04,DAIRY,279525.0,286051.0,Seasonal Naive
2015-01-11,DAIRY,275007.0,267210.0,Seasonal Naive
2015-01-18,DAIRY,258029.0,262813.0,Seasonal Naive
2015-01-25,DAIRY,254021.0,255775.0,Seasonal Naive
2015-02-01,DAIRY,263181.0,257071.0,Seasonal Naive
2015-02-08,DAIRY,258788.0,254715.0,Seasonal Naive
2015-02-15,DAIRY,224214.0,257149.0,Seasonal Naive
2015-02-22,DAIRY,272308.0,242717.0,Seasonal Naive
2015-03-01,DAIRY,264592.0,237263.0,Seasonal Naive
2015-03-08,DAIRY,288939.0,284322.0,Seasonal Naive
2015-03-15,DAIRY,270808.0,258037.0,Seasonal Naive
2015-03-22,DAIRY,273010.0,259631.0,Seasonal Naive
2015-03-29,DAIRY,268014.0,261176.0,Seasonal Naive
2015-04-05,DAIRY,307258.0,281810.0,Seasonal Naive
2015-04-12,DAIRY,275456.0,253750.0,Seasonal Naive
2015-04-19,DAIRY,274936.0,266319.0,Seasonal Naive
2015-04-26,DAIRY,267723.0,244657.0,Seasonal Naive
2015-05-03,DAIRY,285971.0,264388.0,Seasonal Naive
