date,family,Actual_Sales,Forecasted_Sales,Model
2013-07-10,POULTRY,8300.82,10492.537174929921,SARIMAX
2013-07-10,PRODUCE,96.0,6682.737294991703,SARIMAX
2013-07-11,BEVERAGES,41232.0,50643.88531494895,SARIMAX
2013-07-11,BREAD/BAKERY,15068.221,17285.243744813808,SARIMAX
2013-07-11,CLEANING,35528.0,42604.30476791813,SARIMAX
2013-07-11,DAIRY,14572.0,,Seasonal Naive
2013-07-11,DELI,7350.88101,8932.855436934216,SARIMAX
2013-07-11,GROCERY I,119535.0,148951.95042613693,SARIMAX
2013-07-11,MEATS,15124.388,,Seasonal Naive
2013-07-11,PERSONAL CARE,7966.0,8949.737841516486,SARIMAX
2013-07-11,POULTRY,7570.903022,9602.055475079706,SARIMAX
2013-07-11,PRODUCE,102.0,4263.406758037591,SARIMAX
2013-07-12,BEVERAGES,45887.0,57698.63673323232,SARIMAX
2013-07-12,BREAD/BAKERY,15702.74099,18681.358081377704,SARIMAX
2013-07-12,CLEANING,37045.0,46280.61866277209,SARIMAX
2013-07-12,DAIRY,16345.0,,Seasonal Naive
2013-07-12,DELI,8036.328,10592.719109342248,SARIMAX
2013-07-12,GROCERY I,126853.0,159530.30849111854,SARIMAX
2013-07-12,MEATS,18547.478124,,Seasonal Naive
2013-07-12,PERSONAL CARE,6477.0,9422.886142479854,SARIMAX
2013-07-12,POULTRY,9870.913027,14284.917663473536,SARIMAX
2013-07-12,PRODUCE,386.0,4713.229132256484,SARIMAX
2013-07-13,BEVERAGES,70748.0,81432.15234187317,SARIMAX
2013-07-13,BREAD/BAKERY,20344.52703,24272.68773592291,SARIMAX
2013-07-13,CLEANING,52120.0,64330.74032054542,SARIMAX
2013-07-13,DAIRY,21912.0,,Seasonal Naive
2013-07-13,DELI,10970.03698,13393.720496378111,SARIMAX
2013-07-13,GROCERY I,181261.0,220950.14026120794,SARIMAX
2013-07-13,MEATS,20001.033191,,Seasonal Naive
2013-07-13,PERSONAL CARE,10962.0,14839.366835118757,SARIMAX
2013-07-13,POULTRY,11752.043014,14678.983711169038,SARIMAX
2013-07-13,PRODUCE,582.0,6094.339861054291,SARIMAX
2013-07-14,BEVERAGES,69213.0,90609.41476591457,SARIMAX
2013-07-14,BREAD/BAKERY,23253.26802,28762.622816685223,SARIMAX
2013-07-14,CLEANING,52992.0,67663.22982798376,SARIMAX
2013-07-14,DAIRY,22278.0,,Seasonal Naive
2013-07-14,DELI,11872.681,15245.559246020985,SARIMAX
2013-07-14,GROCERY I,190910.0,240630.6485122751,SARIMAX
2013-07-14,MEATS,17202.69091,,Seasonal Naive
2013-07-14,PERSONAL CARE,12170.0,16800.087039350394,SARIMAX
2013-07-14,POULTRY,13511.250908,16047.09975909849,SARIMAX
2013-07-14,PRODUCE,382.0,6672.555796161316,SARIMAX
2013-07-15,BEVERAGES,49598.0,54361.38755554715,SARIMAX
2013-07-15,BREAD/BAKERY,18740.844,19800.18722152258,SARIMAX
2013-07-15,CLEANING,43261.0,49559.69643101821,SARIMAX
2013-07-15,DAIRY,17956.0,,Seasonal Naive
2013-07-15,DELI,9697.514,10310.349772384243,SARIMAX
2013-07-15,GROCERY I,155243.0,165899.84188120175,SARIMAX
2013-07-15,MEATS,15758.811976,,Seasonal Naive
2013-07-15,PERSONAL CARE,8770.0,9786.371889084527,SARIMAX
2013-07-15,POULTRY,9713.038971,10715.613596140816,SARIMAX
2013-07-15,PRODUCE,102.0,5104.2357793696665,SARIMAX
2013-07-16,BEVERAGES,46321.0,49044.48789613377,SARIMAX
2013-07-16,BREAD/BAKERY,17542.38998,17930.76011028386,SARIMAX
2013-07-16,CLEANING,42420.0,45664.39494758283,SARIMAX
2013-07-16,DAIRY,17667.0,,Seasonal Naive
2013-07-16,DELI,8591.902,9331.568743247073,SARIMAX
2013-07-16,GROCERY I,148885.0,151924.49195359618,SARIMAX
2013-07-16,MEATS,16217.579004,,Seasonal Naive
2013-07-16,PERSONAL CARE,8798.0,8881.589516010043,SARIMAX
2013-07-16,POULTRY,9363.51401,10129.820031513611,SARIMAX
2013-07-16,PRODUCE,74.0,5247.22882562061,SARIMAX
2013-07-17,BEVERAGES,45976.0,48670.94887695929,SARIMAX
2013-07-17,BREAD/BAKERY,16768.216949999998,18213.13573703257,SARIMAX
2013-07-17,CLEANING,41535.0,45476.86358661695,SARIMAX
2013-07-17,DAIRY,18233.0,,Seasonal Naive
2013-07-17,DELI,8246.469996,8861.933522992718,SARIMAX
2013-07-17,GROCERY I,141149.0,150137.7106397044,SARIMAX
2013-07-17,MEATS,15099.188006,,Seasonal Naive
2013-07-17,PERSONAL CARE,7995.0,8559.722858249444,SARIMAX
2013-07-17,POULTRY,8815.204062,10061.14576881904,SARIMAX
2013-07-17,PRODUCE,109.0,6627.304820816885,SARIMAX
2013-07-18,BEVERAGES,42989.0,44534.748819671106,SARIMAX
2013-07-18,BREAD/BAKERY,14765.96899,16350.164765175572,SARIMAX
2013-07-18,CLEANING,34932.0,41059.70911243337,SARIMAX
2013-07-18,DAIRY,15027.0,,Seasonal Naive
2013-07-18,DELI,7205.31298,8553.116526601683,SARIMAX
2013-07-18,GROCERY I,123744.0,137309.7482949463,SARIMAX
2013-07-18,MEATS,16635.436044000002,,Seasonal Naive
2013-07-18,PERSONAL CARE,6411.0,7685.770057072446,SARIMAX
2013-07-18,POULTRY,7420.450976,9207.275438193443,SARIMAX
2013-07-18,PRODUCE,120.0,4228.042329573708,SARIMAX
2013-07-19,BEVERAGES,48246.0,50738.49050427145,SARIMAX
2013-07-19,BREAD/BAKERY,15207.903,17670.75357322708,SARIMAX
2013-07-19,CLEANING,37324.0,44602.740267406414,SARIMAX
2013-07-19,DAIRY,17334.0,,Seasonal Naive
2013-07-19,DELI,7943.322,10142.418794908775,SARIMAX
2013-07-19,GROCERY I,128487.0,147061.29353568298,SARIMAX
2013-07-19,MEATS,18733.355004,,Seasonal Naive
2013-07-19,PERSONAL CARE,7126.0,8092.095818619308,SARIMAX
2013-07-19,POULTRY,9652.20703,13697.605880414243,SARIMAX
2013-07-19,PRODUCE,413.0,4674.133483180229,SARIMAX
2013-07-20,BEVERAGES,71138.0,71609.0487101714,SARIMAX
2013-07-20,BREAD/BAKERY,19887.16602,22959.60934279963,SARIMAX
2013-07-20,CLEANING,53502.0,61998.4646842098,SARIMAX
2013-07-20,DAIRY,21896.0,,Seasonal Naive
2013-07-20,DELI,11335.786996,12824.3486015231,SARIMAX
2013-07-20,GROCERY I,184001.0,203680.50272724702,SARIMAX
2013-07-20,MEATS,18348.884985,,Seasonal Naive
2013-07-20,PERSONAL CARE,10791.0,12743.609176818542,SARIMAX
2013-07-20,POULTRY,11762.679003,14075.470250328503,SARIMAX
2013-07-20,PRODUCE,555.0,6043.78807036612,SARIMAX
2013-07-21,BEVERAGES,69215.0,79679.26438112918,SARIMAX
2013-07-21,BREAD/BAKERY,22549.504,27206.652626608207,SARIMAX
2013-07-21,CLEANING,53203.0,65210.13661597879,SARIMAX
2013-07-21,DAIRY,21973.0,,Seasonal Naive
2013-07-21,DELI,12001.705,14597.465017208411,SARIMAX
2013-07-21,GROCERY I,191093.0,221822.7669039802,SARIMAX
2013-07-21,MEATS,17698.662025,,Seasonal Naive
2013-07-21,PERSONAL CARE,11992.0,14427.417675216637,SARIMAX
2013-07-21,POULTRY,12947.625005,15387.337414332213,SARIMAX
2013-07-21,PRODUCE,415.0,6617.207776252178,SARIMAX
2013-07-22,BEVERAGES,48706.0,56281.43818054776,SARIMAX
2013-07-22,BREAD/BAKERY,18130.16298,19368.178385953506,SARIMAX
2013-07-22,CLEANING,44115.0,48891.596798001636,SARIMAX
2013-07-22,DAIRY,17809.0,,Seasonal Naive
2013-07-22,DELI,8972.57799,10179.732119721753,SARIMAX
2013-07-22,GROCERY I,151645.0,159588.66680670533,SARIMAX
2013-07-22,MEATS,15380.550024,,Seasonal Naive
2013-07-22,PERSONAL CARE,8797.0,10207.131111957673,SARIMAX
2013-07-22,POULTRY,9127.697061,10191.065182704418,SARIMAX
2013-07-22,PRODUCE,85.0,4995.60710372846,SARIMAX
2013-07-23,BEVERAGES,44403.0,50776.7449975844,SARIMAX
2013-07-23,BREAD/BAKERY,15844.30498,17539.539223862543,SARIMAX
2013-07-23,CLEANING,40613.0,45048.80672361402,SARIMAX
2013-07-23,DAIRY,17008.0,,Seasonal Naive
2013-07-23,DELI,8350.03501,9213.350871709266,SARIMAX
2013-07-23,GROCERY I,138908.0,146144.96826056179,SARIMAX
2013-07-23,MEATS,14892.46108,,Seasonal Naive
2013-07-23,PERSONAL CARE,7968.0,9263.448160356354,SARIMAX
2013-07-23,POULTRY,8649.399031,9633.947258736476,SARIMAX
2013-07-23,PRODUCE,91.0,5135.556962730311,SARIMAX
2013-07-24,BEVERAGES,44631.0,50390.01253616205,SARIMAX
2013-07-24,BREAD/BAKERY,15426.56103,17815.753860094348,SARIMAX
2013-07-24,CLEANING,39221.0,44863.80341754885,SARIMAX
2013-07-24,DAIRY,17315.0,,Seasonal Naive
2013-07-24,DELI,7657.386,8749.665270180898,SARIMAX
2013-07-24,GROCERY I,133100.0,144426.15982454582,SARIMAX
2013-07-24,MEATS,15435.36603,,Seasonal Naive
2013-07-24,PERSONAL CARE,7604.0,8927.743037603517,SARIMAX
2013-07-24,POULTRY,7902.059947,9568.634723787793,SARIMAX
2013-07-24,PRODUCE,181.0,6486.2620914301115,SARIMAX
2013-07-25,BEVERAGES,45525.0,46107.721404634656,SARIMAX
2013-07-25,BREAD/BAKERY,15298.26,15993.429974613182,SARIMAX
2013-07-25,CLEANING,36492.0,40506.195298482424,SARIMAX
2013-07-25,DAIRY,15663.0,,Seasonal Naive
2013-07-25,DELI,8149.532,8444.760551458552,SARIMAX
2013-07-25,GROCERY I,125871.0,132086.19985090988,SARIMAX
2013-07-25,MEATS,14918.856958,,Seasonal Naive
2013-07-25,PERSONAL CARE,7198.0,8016.215156956956,SARIMAX
2013-07-25,POULTRY,8245.322971,8756.562870047494,SARIMAX
2013-07-25,PRODUCE,199.0,4138.060859541915,SARIMAX
2013-07-26,BEVERAGES,52763.0,52530.57997779286,SARIMAX
2013-07-26,BREAD/BAKERY,15253.59392,17285.205619089564,SARIMAX
2013-07-26,CLEANING,37034.0,44001.46389668318,SARIMAX
2013-07-26,DAIRY,17290.0,,Seasonal Naive
2013-07-26,DELI,8597.276996,10013.928591903321,SARIMAX
2013-07-26,GROCERY I,129625.0,141466.7760264365,SARIMAX
2013-07-26,MEATS,17289.21802,,Seasonal Naive
2013-07-26,PERSONAL CARE,6901.0,8440.01065229275,SARIMAX
2013-07-26,POULTRY,9714.801967,13027.08362165754,SARIMAX
2013-07-26,PRODUCE,412.0,4574.658272395433,SARIMAX
2013-07-27,BEVERAGES,71689.0,74138.28876297857,SARIMAX
2013-07-27,BREAD/BAKERY,19389.39903,22458.666902895726,SARIMAX
2013-07-27,CLEANING,51001.0,61162.68168943772,SARIMAX
2013-07-27,DAIRY,21383.0,,Seasonal Naive
2013-07-27,DELI,11431.14299,12661.882114135537,SARIMAX
2013-07-27,GROCERY I,175141.0,195932.07272636972,SARIMAX
2013-07-27,MEATS,18323.36595,,Seasonal Naive
2013-07-27,PERSONAL CARE,11014.0,13291.513053209945,SARIMAX
2013-07-27,POULTRY,11141.095001,13386.45085615773,SARIMAX
2013-07-27,PRODUCE,652.0,5915.163782163456,SARIMAX
2013-07-28,BEVERAGES,70958.0,82493.54540400136,SARIMAX
2013-07-28,BREAD/BAKERY,22197.06805,26613.04640513888,SARIMAX
2013-07-28,CLEANING,52888.0,64331.05802027478,SARIMAX
2013-07-28,DAIRY,21329.0,,Seasonal Naive
2013-07-28,DELI,13022.222,14412.535634843758,SARIMAX
2013-07-28,GROCERY I,186782.0,213384.16743597877,SARIMAX
2013-07-28,MEATS,16510.967994,,Seasonal Naive
2013-07-28,PERSONAL CARE,12425.0,15047.715893789475,SARIMAX
2013-07-28,POULTRY,12931.690014,14634.099780735069,SARIMAX
2013-07-28,PRODUCE,358.0,6476.3799328202,SARIMAX
2013-07-29,BEVERAGES,48547.0,56005.43978925914,SARIMAX
2013-07-29,BREAD/BAKERY,17310.131,18745.890188433183,SARIMAX
2013-07-29,CLEANING,43304.0,47999.894234215666,SARIMAX
2013-07-29,DAIRY,16600.0,,Seasonal Naive
2013-07-29,DELI,9571.404,9995.227782968163,SARIMAX
2013-07-29,GROCERY I,144950.0,162967.35889796476,SARIMAX
2013-07-29,MEATS,15244.178001,,Seasonal Naive
2013-07-29,PERSONAL CARE,8943.0,11224.859862008307,SARIMAX
2013-07-29,POULTRY,8811.070056,9792.97849331533,SARIMAX
2013-07-29,PRODUCE,57.0,5116.203628058415,SARIMAX
2013-07-30,BEVERAGES,45568.0,50527.7410561917,SARIMAX
2013-07-30,BREAD/BAKERY,15941.396,16976.004128746412,SARIMAX
2013-07-30,CLEANING,41071.0,44227.19035021328,SARIMAX
2013-07-30,DAIRY,16308.0,,Seasonal Naive
2013-07-30,DELI,9096.241996,9046.361881049135,SARIMAX
2013-07-30,GROCERY I,138611.0,149239.04040440262,SARIMAX
2013-07-30,MEATS,16794.31901,,Seasonal Naive
2013-07-30,PERSONAL CARE,8722.0,10187.084529282169,SARIMAX
2013-07-30,POULTRY,8326.787954,9257.622890162302,SARIMAX
2013-07-30,PRODUCE,88.0,5259.531948621723,SARIMAX
2013-07-31,BEVERAGES,49838.0,50142.905091032815,SARIMAX
2013-07-31,BREAD/BAKERY,17459.70002,17243.344150923956,SARIMAX
2013-07-31,CLEANING,46168.0,44045.561201122546,SARIMAX
2013-07-31,DAIRY,18310.0,,Seasonal Naive
2013-07-31,DELI,9692.682,8591.080430373268,SARIMAX
2013-07-31,GROCERY I,159494.0,147483.8426395868,SARIMAX
2013-07-31,MEATS,17000.667,,Seasonal Naive
2013-07-31,PERSONAL CARE,10325.0,9817.907047722794,SARIMAX
2013-07-31,POULTRY,9068.306,9194.861614610669,SARIMAX
2013-07-31,PRODUCE,119.0,6642.843793689243,SARIMAX
2013-08-01,BEVERAGES,58832.0,45881.613875313175,SARIMAX
2013-08-01,BREAD/BAKERY,17514.44698,15479.570461718178,SARIMAX
2013-08-01,CLEANING,50985.0,39767.4287094896,SARIMAX
2013-08-01,DAIRY,18459.0,,Seasonal Naive
2013-08-01,DELI,11509.107,8291.702010598605,SARIMAX
2013-08-01,GROCERY I,177339.0,134882.63024744496,SARIMAX
2013-08-01,MEATS,18878.77509,,Seasonal Naive
2013-08-01,PERSONAL CARE,11326.0,8815.49289154677,SARIMAX
2013-08-01,POULTRY,10762.203044,8414.511174678042,SARIMAX
2013-08-01,PRODUCE,153.0,4237.955776568942,SARIMAX
2013-08-02,BEVERAGES,58105.0,52272.975409821105,SARIMAX
2013-08-02,BREAD/BAKERY,18971.20702,16729.84211333662,SARIMAX
2013-08-02,CLEANING,49218.0,43198.94933924062,SARIMAX
2013-08-02,DAIRY,19057.0,,Seasonal Naive
2013-08-02,DELI,10852.741,9832.42939021338,SARIMAX
2013-08-02,GROCERY I,167221.0,144461.8049774297,SARIMAX
2013-08-02,MEATS,21338.14994,,Seasonal Naive
2013-08-02,PERSONAL CARE,10675.0,9281.544027082964,SARIMAX
2013-08-02,POULTRY,12378.028019,12518.215461326112,SARIMAX
2013-08-02,PRODUCE,377.0,4685.092875476292,SARIMAX
2013-08-03,BEVERAGES,76600.0,73774.72221079076,SARIMAX
2013-08-03,BREAD/BAKERY,22653.122,21737.083124224617,SARIMAX
2013-08-03,CLEANING,66399.0,60047.17465668877,SARIMAX
2013-08-03,DAIRY,23672.0,,Seasonal Naive
2013-08-03,DELI,14232.72,12432.389615310862,SARIMAX
2013-08-03,GROCERY I,226060.0,200080.2002707051,SARIMAX
2013-08-03,MEATS,22819.10799,,Seasonal Naive
2013-08-03,PERSONAL CARE,15424.0,14616.778185748306,SARIMAX
2013-08-03,POULTRY,14585.396,12863.544976501349,SARIMAX
2013-08-03,PRODUCE,602.0,6057.958877566162,SARIMAX
2013-08-04,BEVERAGES,78674.0,82089.00553154535,SARIMAX
2013-08-04,BREAD/BAKERY,24549.78898,25757.98485273242,SARIMAX
2013-08-04,CLEANING,65632.0,63157.76499806595,SARIMAX
2013-08-04,DAIRY,23322.0,,Seasonal Naive
2013-08-04,DELI,14927.937,14151.313109833243,SARIMAX
2013-08-04,GROCERY I,229233.0,217901.77769829868,SARIMAX
2013-08-04,MEATS,19724.747988,,Seasonal Naive
2013-08-04,PERSONAL CARE,15648.0,16548.087831773348,SARIMAX
2013-08-04,POULTRY,16365.909995,14062.457834632192,SARIMAX
2013-08-04,PRODUCE,343.0,6632.723074688876,SARIMAX
2013-08-05,BEVERAGES,55964.0,59777.0931027001,SARIMAX
2013-08-05,BREAD/BAKERY,19950.799,18969.007397967653,SARIMAX
2013-08-05,CLEANING,53938.0,48975.362554522675,SARIMAX
2013-08-05,DAIRY,18738.0,,Seasonal Naive
2013-08-05,DELI,12051.965,10233.850531778031,SARIMAX
2013-08-05,GROCERY I,184445.0,169292.43869319547,SARIMAX
2013-08-05,MEATS,17055.70704,,Seasonal Naive
2013-08-05,PERSONAL CARE,11455.0,11371.356749191786,SARIMAX
2013-08-05,POULTRY,11672.649954,10116.442250638407,SARIMAX
2013-08-05,PRODUCE,94.0,5069.245390116371,SARIMAX
2013-08-06,BEVERAGES,48861.0,53930.50197892301,SARIMAX
2013-08-06,BREAD/BAKERY,17238.54901,17178.0558121916,SARIMAX
2013-08-06,CLEANING,46978.0,45125.98864489927,SARIMAX
2013-08-06,DAIRY,17042.0,,Seasonal Naive
2013-08-06,DELI,9683.216004,9262.331720422193,SARIMAX
2013-08-06,GROCERY I,160962.0,155031.29748891803,SARIMAX
2013-08-06,MEATS,17785.052038,,Seasonal Naive
2013-08-06,PERSONAL CARE,9761.0,10320.037295852193,SARIMAX
2013-08-06,POULTRY,9941.064046,9563.40376019853,SARIMAX
2013-08-06,PRODUCE,75.0,5211.258195139224,SARIMAX
2013-08-07,BEVERAGES,51750.0,53519.74946264723,SARIMAX
2013-08-07,BREAD/BAKERY,17243.229,17448.577767003208,SARIMAX
2013-08-07,CLEANING,45305.0,44940.66837348819,SARIMAX
2013-08-07,DAIRY,17859.0,,Seasonal Naive
2013-08-07,DELI,9279.671,8796.181031585736,SARIMAX
2013-08-07,GROCERY I,155984.0,153207.97708903012,SARIMAX
2013-08-07,MEATS,15752.001019,,Seasonal Naive
2013-08-07,PERSONAL CARE,9024.0,9946.041638161307,SARIMAX
2013-08-07,POULTRY,8705.801962,9498.569468963447,SARIMAX
2013-08-07,PRODUCE,110.0,6581.873538759365,SARIMAX
2013-08-08,BEVERAGES,45223.0,48971.48410309829,SARIMAX
2013-08-08,BREAD/BAKERY,15473.181,15663.811302323438,SARIMAX
2013-08-08,CLEANING,38488.0,40575.59438370733,SARIMAX
2013-08-08,DAIRY,14823.0,,Seasonal Naive
2013-08-08,DELI,8744.003,8489.655350836918,SARIMAX
2013-08-08,GROCERY I,135759.0,140117.6871635962,SARIMAX
2013-08-08,MEATS,17519.860954,,Seasonal Naive
2013-08-08,PERSONAL CARE,7744.0,8930.544863996842,SARIMAX
2013-08-08,POULTRY,8714.306984,8692.443920313732,SARIMAX
2013-08-08,PRODUCE,164.0,4199.0583928423475,SARIMAX
2013-08-09,BEVERAGES,56994.0,55793.26811084692,SARIMAX
2013-08-09,BREAD/BAKERY,16084.541,16928.96392887906,SARIMAX
2013-08-09,CLEANING,39998.0,44076.85141013599,SARIMAX
2013-08-09,DAIRY,17339.0,,Seasonal Naive
2013-08-09,DELI,9371.89,10067.165544257778,SARIMAX
2013-08-09,GROCERY I,136376.0,150068.64827429748,SARIMAX
2013-08-09,MEATS,18493.78592,,Seasonal Naive
2013-08-09,PERSONAL CARE,8249.0,9402.678484433845,SARIMAX
2013-08-09,POULTRY,10013.778991,12931.694262577883,SARIMAX
2013-08-09,PRODUCE,330.0,4642.091517043128,SARIMAX
2013-08-10,BEVERAGES,72429.0,78743.0373694886,SARIMAX
2013-08-10,BREAD/BAKERY,19045.199,21995.802090427056,SARIMAX
2013-08-10,CLEANING,51222.0,61267.471441421854,SARIMAX
2013-08-10,DAIRY,20828.0,,Seasonal Naive
2013-08-10,DELI,11516.725,12729.196356357415,SARIMAX
2013-08-10,GROCERY I,188444.0,207845.70153866333,SARIMAX
2013-08-10,MEATS,16991.75603,,Seasonal Naive
2013-08-10,PERSONAL CARE,11173.0,14807.543374016803,SARIMAX
2013-08-10,POULTRY,11118.137048,13288.430070799652,SARIMAX
2013-08-10,PRODUCE,547.0,6002.356893146354,SARIMAX
2013-08-11,BEVERAGES,71491.0,87617.24119713697,SARIMAX
2013-08-11,BREAD/BAKERY,22383.759,26064.561368747592,SARIMAX
2013-08-11,CLEANING,53015.0,64441.276137411165,SARIMAX
2013-08-11,DAIRY,20693.0,,Seasonal Naive
2013-08-11,DELI,12778.742,14489.15685955665,SARIMAX
2013-08-11,GROCERY I,188859.0,226358.96900816882,SARIMAX
2013-08-11,MEATS,16600.81602,,Seasonal Naive
2013-08-11,PERSONAL CARE,12185.0,16764.05875577559,SARIMAX
2013-08-11,POULTRY,12562.041988,14526.943226026897,SARIMAX
2013-08-11,PRODUCE,383.0,6571.845711122499,SARIMAX
2013-08-12,BEVERAGES,51037.0,57731.10164081892,SARIMAX
2013-08-12,BREAD/BAKERY,18487.22402,18606.136513937916,SARIMAX
2013-08-12,CLEANING,43990.0,48481.64719369496,SARIMAX
2013-08-12,DAIRY,16970.0,,Seasonal Naive
2013-08-12,DELI,10202.734,10142.349358069363,SARIMAX
2013-08-12,GROCERY I,155685.0,168741.4407445606,SARIMAX
2013-08-12,MEATS,14398.46998,,Seasonal Naive
2013-08-12,PERSONAL CARE,8830.0,9853.072793437823,SARIMAX
2013-08-12,POULTRY,9702.863026,10133.921565115385,SARIMAX
2013-08-12,PRODUCE,74.0,5144.152214436344,SARIMAX
2013-08-13,BEVERAGES,48492.0,52084.621879094964,SARIMAX
2013-08-13,BREAD/BAKERY,16030.065,16849.44524403135,SARIMAX
2013-08-13,CLEANING,40212.0,44671.07840831407,SARIMAX
2013-08-13,DAIRY,16012.0,,Seasonal Naive
2013-08-13,DELI,8874.366,9179.516926414213,SARIMAX
2013-08-13,GROCERY I,138901.0,154526.71543227104,SARIMAX
2013-08-13,MEATS,14232.00207,,Seasonal Naive
2013-08-13,PERSONAL CARE,8027.0,8942.12370166401,SARIMAX
2013-08-13,POULTRY,8072.505988,9579.927527907903,SARIMAX
2013-08-13,PRODUCE,74.0,5288.263503043712,SARIMAX
2013-08-14,BEVERAGES,47806.0,51687.92819535228,SARIMAX
2013-08-14,BREAD/BAKERY,16338.14299,17114.79220265932,SARIMAX
2013-08-14,CLEANING,38913.0,44487.62633062114,SARIMAX
2013-08-14,DAIRY,16427.0,,Seasonal Naive
2013-08-14,DELI,8342.344000000001,8717.534105285145,SARIMAX
2013-08-14,GROCERY I,145002.0,152709.3294131966,SARIMAX
2013-08-14,MEATS,13762.75589,,Seasonal Naive
2013-08-14,PERSONAL CARE,9318.0,8618.06329964383,SARIMAX
2013-08-14,POULTRY,8064.796007,9514.981215179758,SARIMAX
2013-08-14,PRODUCE,108.0,6679.132047062278,SARIMAX
2013-08-15,BEVERAGES,45997.0,47295.336382458074,SARIMAX
2013-08-15,BREAD/BAKERY,15700.041,15364.167734513028,SARIMAX
2013-08-15,CLEANING,38955.0,40166.55618210853,SARIMAX
2013-08-15,DAIRY,15356.0,,Seasonal Naive
2013-08-15,DELI,8776.26299,8413.749080115895,SARIMAX
2013-08-15,GROCERY I,136350.0,139661.64459730932,SARIMAX
2013-08-15,MEATS,15297.360964,,Seasonal Naive
2013-08-15,PERSONAL CARE,7768.0,7738.153904658496,SARIMAX
2013-08-15,POULTRY,8307.664979,8707.462832802168,SARIMAX
2013-08-15,PRODUCE,159.0,4261.106706769942,SARIMAX
2013-08-16,BEVERAGES,59161.0,53883.63108669253,SARIMAX
2013-08-16,BREAD/BAKERY,17934.97597,16605.11840667013,SARIMAX
2013-08-16,CLEANING,43525.0,43632.51741314151,SARIMAX
2013-08-16,DAIRY,18261.0,,Seasonal Naive
2013-08-16,DELI,9762.107,9977.154706171108,SARIMAX
2013-08-16,GROCERY I,150442.0,149580.21820623404,SARIMAX
2013-08-16,MEATS,19687.681905,,Seasonal Naive
2013-08-16,PERSONAL CARE,8576.0,8147.249057769912,SARIMAX
2013-08-16,POULTRY,10947.602025,12954.037804421505,SARIMAX
2013-08-16,PRODUCE,361.0,4710.686407797944,SARIMAX
2013-08-17,BEVERAGES,73632.0,76047.89824882621,SARIMAX
2013-08-17,BREAD/BAKERY,20896.22303,21575.029617622204,SARIMAX
2013-08-17,CLEANING,54716.0,60649.84065336943,SARIMAX
2013-08-17,DAIRY,21469.0,,Seasonal Naive
2013-08-17,DELI,12472.04098,12615.384218554731,SARIMAX
2013-08-17,GROCERY I,189804.0,207169.22386450137,SARIMAX
2013-08-17,MEATS,19710.97398,,Seasonal Naive
2013-08-17,PERSONAL CARE,11459.0,12830.465702040809,SARIMAX
2013-08-17,POULTRY,12053.9359547,13311.389985200209,SARIMAX
2013-08-17,PRODUCE,576.0,6091.05204571824,SARIMAX
2013-08-18,BEVERAGES,75026.0,84618.36456901219,SARIMAX
2013-08-18,BREAD/BAKERY,23828.4381,25565.954866715332,SARIMAX
2013-08-18,CLEANING,56896.0,63791.65056567679,SARIMAX
2013-08-18,DAIRY,21972.0,,Seasonal Naive
2013-08-18,DELI,13396.22,14359.608860533053,SARIMAX
2013-08-18,GROCERY I,203410.0,225622.2360002367,SARIMAX
2013-08-18,MEATS,17839.799978,,Seasonal Naive
2013-08-18,PERSONAL CARE,13122.0,14525.750521886097,SARIMAX
2013-08-18,POULTRY,12915.753015,14552.043058828383,SARIMAX
2013-08-18,PRODUCE,357.0,6668.956041015155,SARIMAX
2013-08-19,BEVERAGES,54829.0,59475.066491601756,SARIMAX
2013-08-19,BREAD/BAKERY,18812.34099,18738.253686047025,SARIMAX
2013-08-19,CLEANING,46369.0,48353.68902307546,SARIMAX
2013-08-19,DAIRY,17153.0,,Seasonal Naive
2013-08-19,DELI,10260.977004,10198.2688036268,SARIMAX
2013-08-19,GROCERY I,158636.0,164971.79389506107,SARIMAX
2013-08-19,MEATS,15526.755026,,Seasonal Naive
2013-08-19,PERSONAL CARE,9749.0,10040.72791709809,SARIMAX
2013-08-19,POULTRY,9807.607972,9954.897746043478,SARIMAX
2013-08-19,PRODUCE,77.0,5030.815429621076,SARIMAX
2013-08-20,BEVERAGES,50801.0,53658.01554804986,SARIMAX
2013-08-20,BREAD/BAKERY,16995.193,16969.088623815278,SARIMAX
2013-08-20,CLEANING,43924.0,44553.17751584044,SARIMAX
2013-08-20,DAIRY,16751.0,,Seasonal Naive
2013-08-20,DELI,9086.163996,9230.127833107324,SARIMAX
2013-08-20,GROCERY I,151836.0,151074.62243470934,SARIMAX
2013-08-20,MEATS,15424.904977,,Seasonal Naive
2013-08-20,PERSONAL CARE,8942.0,9112.429489939394,SARIMAX
2013-08-20,POULTRY,9074.369005,9410.690456014438,SARIMAX
2013-08-20,PRODUCE,122.0,5171.7516352554885,SARIMAX
2013-08-21,BEVERAGES,49485.0,53249.33837843368,SARIMAX
2013-08-21,BREAD/BAKERY,16497.143,17236.319739843435,SARIMAX
2013-08-21,CLEANING,42446.0,44370.20962533208,SARIMAX
2013-08-21,DAIRY,17602.0,,Seasonal Naive
2013-08-21,DELI,8661.03898,8765.597887805881,SARIMAX
2013-08-21,GROCERY I,148460.0,149297.8364214835,SARIMAX
2013-08-21,MEATS,15136.813963,,Seasonal Naive
2013-08-21,PERSONAL CARE,8560.0,8782.197247307726,SARIMAX
