date,family,sales
2013-11-24,CLEANING,43632.857142857145
2013-11-24,DAIRY,30518.571428571428
2013-11-24,DELI,10781.808000857143
2013-11-24,EGGS,7591.142857142857
2013-11-24,FROZEN FOODS,5609.277136
2013-11-24,GROCERY I,156312.2857142857
2013-11-24,GROCERY II,990.8571428571429
2013-11-24,HARDWARE,46.57142857142857
2013-11-24,HOME AND KITCHEN I,0.0
2013-11-24,HOME AND KITCHEN II,0.0
2013-11-24,HOME APPLIANCES,28.0
2013-11-24,HOME CARE,0.0
2013-11-24,LADIESWEAR,0.0
2013-11-24,LAWN AND GARDEN,151.14285714285714
2013-11-24,LINGERIE,395.42857142857144
2013-11-24,"LIQUOR,WINE,BEER",3272.4285714285716
2013-11-24,MAGAZINES,0.0
2013-11-24,MEATS,17960.181417428572
2013-11-24,PERSONAL CARE,10368.142857142857
2013-11-24,PET SUPPLIES,0.0
2013-11-24,PLAYERS AND ELECTRONICS,0.0
2013-11-24,POULTRY,19908.549281285716
2013-11-24,PREPARED FOODS,4595.610424142857
2013-11-24,PRODUCE,220.71428571428572
2013-11-24,SCHOOL AND OFFICE SUPPLIES,0.0
2013-11-24,SEAFOOD,710.9634279142857
2013-12-01,AUTOMOTIVE,252.42857142857142
2013-12-01,BABY CARE,0.0
2013-12-01,BEAUTY,118.42857142857143
2013-12-01,BEVERAGES,63553.857142857145
2013-12-01,BOOKS,0.0
2013-12-01,BREAD/BAKERY,19920.896584285714
2013-12-01,CELEBRATION,0.0
2013-12-01,CLEANING,47102.857142857145
2013-12-01,DAIRY,32878.42857142857
2013-12-01,DELI,11146.361420857142
2013-12-01,EGGS,7503.0
2013-12-01,FROZEN FOODS,6609.2975695714285
2013-12-01,GROCERY I,168665.57142857142
2013-12-01,GROCERY II,1051.857142857143
2013-12-01,HARDWARE,55.42857142857143
2013-12-01,HOME AND KITCHEN I,0.0
2013-12-01,HOME AND KITCHEN II,0.0
2013-12-01,HOME APPLIANCES,28.0
2013-12-01,HOME CARE,0.0
2013-12-01,LADIESWEAR,0.0
2013-12-01,LAWN AND GARDEN,137.57142857142858
2013-12-01,LINGERIE,370.7142857142857
2013-12-01,"LIQUOR,WINE,BEER",3465.4285714285716
2013-12-01,MAGAZINES,0.0
2013-12-01,MEATS,17978.16399342857
2013-12-01,PERSONAL CARE,12013.857142857143
2013-12-01,PET SUPPLIES,0.0
2013-12-01,PLAYERS AND ELECTRONICS,0.0
2013-12-01,POULTRY,20018.729716285714
2013-12-01,PREPARED FOODS,4626.939855714286
2013-12-01,PRODUCE,211.71428571428572
2013-12-01,SCHOOL AND OFFICE SUPPLIES,0.0
2013-12-01,SEAFOOD,793.2959973142857
2013-12-08,AUTOMOTIVE,271.42857142857144
2013-12-08,BABY CARE,0.0
2013-12-08,BEAUTY,133.85714285714286
2013-12-08,BEVERAGES,67845.71428571429
2013-12-08,BOOKS,0.0
2013-12-08,BREAD/BAKERY,20167.969135714287
2013-12-08,CELEBRATION,0.0
2013-12-08,CLEANING,53976.0
2013-12-08,DAIRY,36731.857142857145
2013-12-08,DELI,12139.071285714288
2013-12-08,EGGS,7939.857142857143
2013-12-08,FROZEN FOODS,8351.923856
2013-12-08,GROCERY I,196785.2857142857
2013-12-08,GROCERY II,1381.5714285714287
2013-12-08,HARDWARE,53.285714285714285
2013-12-08,HOME AND KITCHEN I,0.0
2013-12-08,HOME AND KITCHEN II,0.0
2013-12-08,HOME APPLIANCES,34.142857142857146
2013-12-08,HOME CARE,0.0
2013-12-08,LADIESWEAR,0.0
2013-12-08,LAWN AND GARDEN,140.85714285714286
2013-12-08,LINGERIE,415.57142857142856
2013-12-08,"LIQUOR,WINE,BEER",4529.0
2013-12-08,MAGAZINES,0.0
2013-12-08,MEATS,18973.46311357143
2013-12-08,PERSONAL CARE,13255.857142857143
2013-12-08,PET SUPPLIES,0.0
2013-12-08,PLAYERS AND ELECTRONICS,0.0
2013-12-08,POULTRY,20658.810577428572
2013-12-08,PREPARED FOODS,4960.839566714286
2013-12-08,PRODUCE,278.7142857142857
2013-12-08,SCHOOL AND OFFICE SUPPLIES,0.0
2013-12-08,SEAFOOD,857.6704245
2013-12-15,AUTOMOTIVE,253.71428571428572
2013-12-15,BABY CARE,0.0
2013-12-15,BEAUTY,116.71428571428571
2013-12-15,BEVERAGES,67851.85714285714
2013-12-15,BOOKS,0.0
2013-12-15,BREAD/BAKERY,19400.792279999998
2013-12-15,CELEBRATION,0.0
2013-12-15,CLEANING,50397.857142857145
2013-12-15,DAIRY,35116.0
2013-12-15,DELI,11351.101997714286
2013-12-15,EGGS,7445.428571428572
2013-12-15,FROZEN FOODS,16526.462990142856
2013-12-15,GROCERY I,199202.14285714287
2013-12-15,GROCERY II,1127.142857142857
2013-12-15,HARDWARE,43.0
2013-12-15,HOME AND KITCHEN I,0.0
2013-12-15,HOME AND KITCHEN II,0.0
2013-12-15,HOME APPLIANCES,27.0
2013-12-15,HOME CARE,0.0
2013-12-15,LADIESWEAR,0.0
2013-12-15,LAWN AND GARDEN,134.42857142857142
2013-12-15,LINGERIE,432.42857142857144
2013-12-15,"LIQUOR,WINE,BEER",5499.285714285715
2013-12-15,MAGAZINES,0.0
2013-12-15,MEATS,17667.350981142856
2013-12-15,PERSONAL CARE,12067.142857142857
2013-12-15,PET SUPPLIES,0.0
2013-12-15,PLAYERS AND ELECTRONICS,0.0
2013-12-15,POULTRY,20284.535724714286
2013-12-15,PREPARED FOODS,4692.635141571429
2013-12-15,PRODUCE,238.28571428571428
2013-12-15,SCHOOL AND OFFICE SUPPLIES,0.0
2013-12-15,SEAFOOD,914.5488561000001
2013-12-22,AUTOMOTIVE,301.2857142857143
2013-12-22,BABY CARE,0.0
2013-12-22,BEAUTY,163.28571428571428
2013-12-22,BEVERAGES,85329.28571428571
2013-12-22,BOOKS,0.0
2013-12-22,BREAD/BAKERY,22260.34570857143
2013-12-22,CELEBRATION,0.0
2013-12-22,CLEANING,68433.0
2013-12-22,DAIRY,45320.42857142857
2013-12-22,DELI,14861.759132000001
2013-12-22,EGGS,9199.142857142857
2013-12-22,FROZEN FOODS,58286.77648142857
2013-12-22,GROCERY I,278790.28571428574
2013-12-22,GROCERY II,1840.7142857142858
2013-12-22,HARDWARE,60.285714285714285
2013-12-22,HOME AND KITCHEN I,0.0
2013-12-22,HOME AND KITCHEN II,0.0
2013-12-22,HOME APPLIANCES,31.285714285714285
2013-12-22,HOME CARE,0.0
2013-12-22,LADIESWEAR,0.0
2013-12-22,LAWN AND GARDEN,213.85714285714286
2013-12-22,LINGERIE,693.2857142857143
2013-12-22,"LIQUOR,WINE,BEER",7834.428571428572
2013-12-22,MAGAZINES,0.0
2013-12-22,MEATS,20466.25043814286
2013-12-22,PERSONAL CARE,15372.857142857143
2013-12-22,PET SUPPLIES,0.0
2013-12-22,PLAYERS AND ELECTRONICS,0.0
2013-12-22,POULTRY,28003.472817
2013-12-22,PREPARED FOODS,5934.946412142856
2013-12-22,PRODUCE,352.85714285714283
2013-12-22,SCHOOL AND OFFICE SUPPLIES,0.0
2013-12-22,SEAFOOD,1084.5945704285714
2013-12-29,AUTOMOTIVE,320.6666666666667
2013-12-29,BABY CARE,0.0
2013-12-29,BEAUTY,167.66666666666666
2013-12-29,BEVERAGES,81752.33333333333
2013-12-29,BOOKS,0.0
2013-12-29,BREAD/BAKERY,19491.445326
2013-12-29,CELEBRATION,0.0
2013-12-29,CLEANING,63225.666666666664
2013-12-29,DAIRY,40555.5
2013-12-29,DELI,14231.845177000001
2013-12-29,EGGS,8322.833333333334
2013-12-29,FROZEN FOODS,44302.77821016667
2013-12-29,GROCERY I,219796.5
2013-12-29,GROCERY II,2090.5
2013-12-29,HARDWARE,55.833333333333336
2013-12-29,HOME AND KITCHEN I,0.0
2013-12-29,HOME AND KITCHEN II,0.0
2013-12-29,HOME APPLIANCES,31.0
2013-12-29,HOME CARE,0.0
2013-12-29,LADIESWEAR,0.0
2013-12-29,LAWN AND GARDEN,184.33333333333334
2013-12-29,LINGERIE,629.8333333333334
2013-12-29,"LIQUOR,WINE,BEER",11707.333333333334
2013-12-29,MAGAZINES,0.0
2013-12-29,MEATS,18677.638830833333
2013-12-29,PERSONAL CARE,14969.666666666666
2013-12-29,PET SUPPLIES,0.0
2013-12-29,PLAYERS AND ELECTRONICS,0.0
2013-12-29,POULTRY,23252.475373833335
2013-12-29,PREPARED FOODS,4925.989002666666
2013-12-29,PRODUCE,419.6666666666667
2013-12-29,SCHOOL AND OFFICE SUPPLIES,0.0
2013-12-29,SEAFOOD,929.5808325666667
2014-01-05,AUTOMOTIVE,294.14285714285717
2014-01-05,BABY CARE,0.0
2014-01-05,BEAUTY,154.14285714285714
2014-01-05,BEVERAGES,135080.85714285713
2014-01-05,BOOKS,0.0
2014-01-05,BREAD/BAKERY,21163.951992857143
2014-01-05,CELEBRATION,437.0
2014-01-05,CLEANING,63174.71428571428
2014-01-05,DAIRY,40864.42857142857
2014-01-05,DELI,13928.099128571428
2014-01-05,EGGS,8997.857142857143
2014-01-05,FROZEN FOODS,13282.670551000001
2014-01-05,GROCERY I,186912.73985714285
2014-01-05,GROCERY II,1810.2857142857142
2014-01-05,HARDWARE,61.285714285714285
2014-01-05,HOME AND KITCHEN I,955.8571428571429
2014-01-05,HOME AND KITCHEN II,371.85714285714283
2014-01-05,HOME APPLIANCES,26.285714285714285
2014-01-05,HOME CARE,12269.0
2014-01-05,LADIESWEAR,452.85714285714283
2014-01-05,LAWN AND GARDEN,185.14285714285714
2014-01-05,LINGERIE,453.2857142857143
2014-01-05,"LIQUOR,WINE,BEER",8678.857142857143
2014-01-05,MAGAZINES,17.428571428571427
2014-01-05,MEATS,16348.099080714284
2014-01-05,PERSONAL CARE,15532.42857142857
2014-01-05,PET SUPPLIES,154.42857142857142
2014-01-05,PLAYERS AND ELECTRONICS,425.0
2014-01-05,POULTRY,20544.343045714286
2014-01-05,PREPARED FOODS,5145.798140428572
2014-01-05,PRODUCE,76692.45258857144
2014-01-05,SCHOOL AND OFFICE SUPPLIES,48.857142857142854
2014-01-05,SEAFOOD,1097.7329708428572
2014-01-12,AUTOMOTIVE,287.42857142857144
2014-01-12,BABY CARE,0.0
2014-01-12,BEAUTY,123.85714285714286
2014-01-12,BEVERAGES,138446.42857142858
2014-01-12,BOOKS,0.0
2014-01-12,BREAD/BAKERY,21527.583877142857
2014-01-12,CELEBRATION,634.0
2014-01-12,CLEANING,54753.28571428572
2014-01-12,DAIRY,38172.857142857145
2014-01-12,DELI,12180.560857142858
2014-01-12,EGGS,8281.42857142857
2014-01-12,FROZEN FOODS,6271.234579000001
2014-01-12,GROCERY I,167508.58457142857
2014-01-12,GROCERY II,973.8571428571429
2014-01-12,HARDWARE,76.0
2014-01-12,HOME AND KITCHEN I,1244.2857142857142
2014-01-12,HOME AND KITCHEN II,606.5714285714286
2014-01-12,HOME APPLIANCES,27.428571428571427
2014-01-12,HOME CARE,14820.714285714286
2014-01-12,LADIESWEAR,661.7142857142857
2014-01-12,LAWN AND GARDEN,199.57142857142858
2014-01-12,LINGERIE,459.85714285714283
2014-01-12,"LIQUOR,WINE,BEER",3594.0
2014-01-12,MAGAZINES,17.857142857142858
2014-01-12,MEATS,15105.180549285715
2014-01-12,PERSONAL CARE,12971.42857142857
2014-01-12,PET SUPPLIES,226.14285714285714
2014-01-12,PLAYERS AND ELECTRONICS,627.0
2014-01-12,POULTRY,21381.735131571426
2014-01-12,PREPARED FOODS,5409.169158857143
2014-01-12,PRODUCE,111056.69472714288
2014-01-12,SCHOOL AND OFFICE SUPPLIES,59.285714285714285
2014-01-12,SEAFOOD,1334.8756002142857
2014-01-19,AUTOMOTIVE,286.42857142857144
2014-01-19,BABY CARE,0.0
2014-01-19,BEAUTY,131.0
2014-01-19,BEVERAGES,136446.57142857142
2014-01-19,BOOKS,0.0
2014-01-19,BREAD/BAKERY,20834.783435714286
2014-01-19,CELEBRATION,679.0
2014-01-19,CLEANING,50667.857142857145
2014-01-19,DAIRY,37544.71428571428
2014-01-19,DELI,11813.134944571428
2014-01-19,EGGS,8133.142857142857
2014-01-19,FROZEN FOODS,5848.476854857143
2014-01-19,GROCERY I,157598.46085714287
2014-01-19,GROCERY II,940.7142857142857
2014-01-19,HARDWARE,72.42857142857143
2014-01-19,HOME AND KITCHEN I,1127.4285714285713
2014-01-19,HOME AND KITCHEN II,569.2857142857143
2014-01-19,HOME APPLIANCES,27.714285714285715
2014-01-19,HOME CARE,13896.0
2014-01-19,LADIESWEAR,749.4285714285714
2014-01-19,LAWN AND GARDEN,209.57142857142858
2014-01-19,LINGERIE,454.2857142857143
2014-01-19,"LIQUOR,WINE,BEER",3702.4285714285716
2014-01-19,MAGAZINES,11.428571428571429
2014-01-19,MEATS,16885.232578
2014-01-19,PERSONAL CARE,11500.285714285714
2014-01-19,PET SUPPLIES,216.42857142857142
2014-01-19,PLAYERS AND ELECTRONICS,549.2857142857143
2014-01-19,POULTRY,21363.165252000003
2014-01-19,PREPARED FOODS,5270.685430571429
2014-01-19,PRODUCE,106724.29032285714
2014-01-19,SCHOOL AND OFFICE SUPPLIES,69.0
2014-01-19,SEAFOOD,1320.1906432857143
2014-01-26,AUTOMOTIVE,264.2857142857143
2014-01-26,BABY CARE,0.0
2014-01-26,BEAUTY,138.57142857142858
2014-01-26,BEVERAGES,132755.42857142858
2014-01-26,BOOKS,0.0
2014-01-26,BREAD/BAKERY,20570.79128857143
2014-01-26,CELEBRATION,570.1428571428571
2014-01-26,CLEANING,48907.142857142855
2014-01-26,DAIRY,36539.28571428572
2014-01-26,DELI,11234.7322
2014-01-26,EGGS,8307.857142857143
2014-01-26,FROZEN FOODS,5605.431431999999
2014-01-26,GROCERY I,155377.20942857143
2014-01-26,GROCERY II,917.8571428571429
2014-01-26,HARDWARE,76.57142857142857
2014-01-26,HOME AND KITCHEN I,1133.857142857143
2014-01-26,HOME AND KITCHEN II,545.2857142857143
2014-01-26,HOME APPLIANCES,27.714285714285715
2014-01-26,HOME CARE,13447.857142857143
2014-01-26,LADIESWEAR,705.1428571428571
2014-01-26,LAWN AND GARDEN,200.28571428571428
2014-01-26,LINGERIE,442.57142857142856
2014-01-26,"LIQUOR,WINE,BEER",3908.285714285714
2014-01-26,MAGAZINES,106.28571428571429
2014-01-26,MEATS,16362.045071714285
2014-01-26,PERSONAL CARE,10810.0
2014-01-26,PET SUPPLIES,203.71428571428572
2014-01-26,PLAYERS AND ELECTRONICS,494.14285714285717
2014-01-26,POULTRY,20481.383814714285
2014-01-26,PREPARED FOODS,5172.225563571429
2014-01-26,PRODUCE,103854.69665714286
2014-01-26,SCHOOL AND OFFICE SUPPLIES,63.142857142857146
2014-01-26,SEAFOOD,1149.9403562428572
2014-02-02,AUTOMOTIVE,292.7142857142857
2014-02-02,BABY CARE,0.0
2014-02-02,BEAUTY,148.28571428571428
2014-02-02,BEVERAGES,104491.0
2014-02-02,BOOKS,0.0
2014-02-02,BREAD/BAKERY,20137.230837142855
2014-02-02,CELEBRATION,419.0
2014-02-02,CLEANING,52438.857142857145
2014-02-02,DAIRY,36724.42857142857
2014-02-02,DELI,12329.372972857143
2014-02-02,EGGS,8255.42857142857
2014-02-02,FROZEN FOODS,6221.025288571429
2014-02-02,GROCERY I,168118.79628571428
2014-02-02,GROCERY II,934.5714285714286
2014-02-02,HARDWARE,66.14285714285714
2014-02-02,HOME AND KITCHEN I,694.5714285714286
2014-02-02,HOME AND KITCHEN II,357.7142857142857
2014-02-02,HOME APPLIANCES,32.714285714285715
2014-02-02,HOME CARE,7840.714285714285
2014-02-02,LADIESWEAR,306.7142857142857
2014-02-02,LAWN AND GARDEN,186.71428571428572
2014-02-02,LINGERIE,433.2857142857143
2014-02-02,"LIQUOR,WINE,BEER",3907.4285714285716
2014-02-02,MAGAZINES,93.57142857142857
2014-02-02,MEATS,15947.121602285715
2014-02-02,PERSONAL CARE,11913.142857142857
2014-02-02,PET SUPPLIES,117.85714285714286
2014-02-02,PLAYERS AND ELECTRONICS,267.2857142857143
2014-02-02,POULTRY,21305.673220714285
2014-02-02,PREPARED FOODS,5019.608577714286
2014-02-02,PRODUCE,65340.80617142857
2014-02-02,SCHOOL AND OFFICE SUPPLIES,25.571428571428573
2014-02-02,SEAFOOD,1115.6734164714285
2014-02-09,AUTOMOTIVE,278.42857142857144
2014-02-09,BABY CARE,0.0
2014-02-09,BEAUTY,131.85714285714286
2014-02-09,BEVERAGES,67131.71428571429
2014-02-09,BOOKS,0.0
2014-02-09,BREAD/BAKERY,19869.839142857145
2014-02-09,CELEBRATION,0.0
2014-02-09,CLEANING,52895.28571428572
2014-02-09,DAIRY,36387.857142857145
2014-02-09,DELI,12116.390427142858
2014-02-09,EGGS,8230.142857142857
2014-02-09,FROZEN FOODS,6027.209424000001
2014-02-09,GROCERY I,172843.0
2014-02-09,GROCERY II,891.2857142857143
2014-02-09,HARDWARE,50.285714285714285
2014-02-09,HOME AND KITCHEN I,0.0
2014-02-09,HOME AND KITCHEN II,0.0
2014-02-09,HOME APPLIANCES,32.0
2014-02-09,HOME CARE,0.0
2014-02-09,LADIESWEAR,0.0
2014-02-09,LAWN AND GARDEN,165.85714285714286
2014-02-09,LINGERIE,401.57142857142856
2014-02-09,"LIQUOR,WINE,BEER",4216.857142857143
2014-02-09,MAGAZINES,0.0
2014-02-09,MEATS,16286.872980714284
2014-02-09,PERSONAL CARE,12068.0
2014-02-09,PET SUPPLIES,0.0
2014-02-09,PLAYERS AND ELECTRONICS,0.0
2014-02-09,POULTRY,21485.090392285714
2014-02-09,PREPARED FOODS,4844.297002
2014-02-09,PRODUCE,214.0
2014-02-09,SCHOOL AND OFFICE SUPPLIES,0.0
2014-02-09,SEAFOOD,1068.9995411285713
2014-02-16,AUTOMOTIVE,246.71428571428572
2014-02-16,BABY CARE,0.0
2014-02-16,BEAUTY,119.28571428571429
2014-02-16,BEVERAGES,70672.14285714286
2014-02-16,BOOKS,0.0
2014-02-16,BREAD/BAKERY,20465.43600142857
2014-02-16,CELEBRATION,0.0
2014-02-16,CLEANING,48288.142857142855
2014-02-16,DAIRY,36735.57142857143
2014-02-16,DELI,11556.900903428572
2014-02-16,EGGS,8146.714285714285
2014-02-16,FROZEN FOODS,6052.907286285714
2014-02-16,GROCERY I,164218.42857142858
2014-02-16,GROCERY II,969.0
2014-02-16,HARDWARE,53.57142857142857
2014-02-16,HOME AND KITCHEN I,0.0
2014-02-16,HOME AND KITCHEN II,0.0
2014-02-16,HOME APPLIANCES,37.0
2014-02-16,HOME CARE,0.0
2014-02-16,LADIESWEAR,0.0
2014-02-16,LAWN AND GARDEN,187.28571428571428
2014-02-16,LINGERIE,434.42857142857144
2014-02-16,"LIQUOR,WINE,BEER",4569.571428571428
2014-02-16,MAGAZINES,0.0
2014-02-16,MEATS,16500.597745571427
2014-02-16,PERSONAL CARE,10781.142857142857
2014-02-16,PET SUPPLIES,0.0
2014-02-16,PLAYERS AND ELECTRONICS,0.0
2014-02-16,POULTRY,20338.638949000004
2014-02-16,PREPARED FOODS,4859.598571571429
2014-02-16,PRODUCE,246.14285714285714
2014-02-16,SCHOOL AND OFFICE SUPPLIES,0.0
2014-02-16,SEAFOOD,1026.0867401285716
2014-02-23,AUTOMOTIVE,255.85714285714286
2014-02-23,BABY CARE,0.0
2014-02-23,BEAUTY,113.14285714285714
2014-02-23,BEVERAGES,66618.71428571429
2014-02-23,BOOKS,0.0
2014-02-23,BREAD/BAKERY,19467.71458
2014-02-23,CELEBRATION,0.0
2014-02-23,CLEANING,47949.57142857143
2014-02-23,DAIRY,34673.857142857145
2014-02-23,DELI,10956.394091428572
2014-02-23,EGGS,8012.571428571428
2014-02-23,FROZEN FOODS,5278.319856
2014-02-23,GROCERY I,156774.85714285713
2014-02-23,GROCERY II,801.8571428571429
2014-02-23,HARDWARE,48.857142857142854
2014-02-23,HOME AND KITCHEN I,0.0
2014-02-23,HOME AND KITCHEN II,0.0
2014-02-23,HOME APPLIANCES,29.428571428571427
2014-02-23,HOME CARE,0.0
2014-02-23,LADIESWEAR,0.0
2014-02-23,LAWN AND GARDEN,191.14285714285714
2014-02-23,LINGERIE,370.0
2014-02-23,"LIQUOR,WINE,BEER",2028.5714285714287
2014-02-23,MAGAZINES,0.0
2014-02-23,MEATS,17743.738448714284
2014-02-23,PERSONAL CARE,10348.0
2014-02-23,PET SUPPLIES,0.0
2014-02-23,PLAYERS AND ELECTRONICS,0.0
2014-02-23,POULTRY,20234.14566228571
2014-02-23,PREPARED FOODS,4781.148999714285
2014-02-23,PRODUCE,239.28571428571428
2014-02-23,SCHOOL AND OFFICE SUPPLIES,0.0
2014-02-23,SEAFOOD,1008.5805572142857
2014-03-02,AUTOMOTIVE,312.0
2014-03-02,BABY CARE,1.7142857142857142
2014-03-02,BEAUTY,151.14285714285714
2014-03-02,BEVERAGES,91312.85714285714
2014-03-02,BOOKS,0.0
2014-03-02,BREAD/BAKERY,19167.018711428573
2014-03-02,CELEBRATION,233.14285714285714
2014-03-02,CLEANING,53443.28571428572
2014-03-02,DAIRY,33894.71428571428
2014-03-02,DELI,11458.920659714286
2014-03-02,EGGS,8253.142857142857
2014-03-02,FROZEN FOODS,5970.836285571429
2014-03-02,GROCERY I,167367.23485714287
2014-03-02,GROCERY II,917.0
2014-03-02,HARDWARE,58.42857142857143
2014-03-02,HOME AND KITCHEN I,430.14285714285717
2014-03-02,HOME AND KITCHEN II,225.0
2014-03-02,HOME APPLIANCES,30.428571428571427
2014-03-02,HOME CARE,5450.285714285715
2014-03-02,LADIESWEAR,160.14285714285714
2014-03-02,LAWN AND GARDEN,238.85714285714286
2014-03-02,LINGERIE,407.85714285714283
2014-03-02,"LIQUOR,WINE,BEER",6930.0
2014-03-02,MAGAZINES,18.714285714285715
2014-03-02,MEATS,17033.26643442857
2014-03-02,PERSONAL CARE,11898.142857142857
2014-03-02,PET SUPPLIES,94.0
2014-03-02,PLAYERS AND ELECTRONICS,203.0
2014-03-02,POULTRY,19527.296824714285
2014-03-02,PREPARED FOODS,4894.594719142857
2014-03-02,PRODUCE,30856.849557142854
2014-03-02,SCHOOL AND OFFICE SUPPLIES,19.0
2014-03-02,SEAFOOD,1037.3901842428572
2014-03-09,AUTOMOTIVE,371.85714285714283
2014-03-09,BABY CARE,3.857142857142857
2014-03-09,BEAUTY,186.42857142857142
2014-03-09,BEVERAGES,154635.7142857143
2014-03-09,BOOKS,0.0
2014-03-09,BREAD/BAKERY,22096.835992857144
2014-03-09,CELEBRATION,743.1428571428571
2014-03-09,CLEANING,64331.28571428572
2014-03-09,DAIRY,40617.42857142857
2014-03-09,DELI,13523.054481428571
2014-03-09,EGGS,9711.0
2014-03-09,FROZEN FOODS,7161.063572571429
2014-03-09,GROCERY I,196298.383
2014-03-09,GROCERY II,1032.5714285714287
2014-03-09,HARDWARE,79.85714285714286
2014-03-09,HOME AND KITCHEN I,1087.2857142857142
2014-03-09,HOME AND KITCHEN II,647.8571428571429
2014-03-09,HOME APPLIANCES,37.57142857142857
2014-03-09,HOME CARE,15953.57142857143
2014-03-09,LADIESWEAR,470.7142857142857
2014-03-09,LAWN AND GARDEN,278.57142857142856
2014-03-09,LINGERIE,403.85714285714283
2014-03-09,"LIQUOR,WINE,BEER",4664.857142857143
2014-03-09,MAGAZINES,56.42857142857143
2014-03-09,MEATS,19202.130056857142
2014-03-09,PERSONAL CARE,13665.714285714286
2014-03-09,PET SUPPLIES,257.14285714285717
2014-03-09,PLAYERS AND ELECTRONICS,579.4285714285714
2014-03-09,POULTRY,22146.653932714285
2014-03-09,PREPARED FOODS,5539.192707
2014-03-09,PRODUCE,115211.41948428571
2014-03-09,SCHOOL AND OFFICE SUPPLIES,53.857142857142854
2014-03-09,SEAFOOD,1300.9874450000002
2014-03-16,AUTOMOTIVE,289.57142857142856
2014-03-16,BABY CARE,1.7142857142857142
2014-03-16,BEAUTY,145.28571428571428
2014-03-16,BEVERAGES,134667.0
2014-03-16,BOOKS,0.0
2014-03-16,BREAD/BAKERY,20475.469001428573
2014-03-16,CELEBRATION,673.2857142857143
2014-03-16,CLEANING,54003.57142857143
2014-03-16,DAIRY,36862.42857142857
2014-03-16,DELI,11549.351708
2014-03-16,EGGS,8445.42857142857
2014-03-16,FROZEN FOODS,6200.851715571429
2014-03-16,GROCERY I,168604.31385714284
2014-03-16,GROCERY II,988.5714285714286
2014-03-16,HARDWARE,73.42857142857143
2014-03-16,HOME AND KITCHEN I,1182.7142857142858
2014-03-16,HOME AND KITCHEN II,537.0
2014-03-16,HOME APPLIANCES,31.714285714285715
2014-03-16,HOME CARE,12718.57142857143
2014-03-16,LADIESWEAR,592.4285714285714
2014-03-16,LAWN AND GARDEN,217.42857142857142
2014-03-16,LINGERIE,381.7142857142857
2014-03-16,"LIQUOR,WINE,BEER",3711.4285714285716
2014-03-16,MAGAZINES,67.85714285714286
2014-03-16,MEATS,17523.43145357143
2014-03-16,PERSONAL CARE,10523.0
2014-03-16,PET SUPPLIES,250.28571428571428
2014-03-16,PLAYERS AND ELECTRONICS,488.14285714285717
2014-03-16,POULTRY,20265.626908000002
2014-03-16,PREPARED FOODS,5104.416561428572
2014-03-16,PRODUCE,105877.47674142857
2014-03-16,SCHOOL AND OFFICE SUPPLIES,67.0
2014-03-16,SEAFOOD,1355.0022973571429
2014-03-23,AUTOMOTIVE,305.85714285714283
2014-03-23,BABY CARE,1.7142857142857142
2014-03-23,BEAUTY,154.0
2014-03-23,BEVERAGES,136049.2857142857
2014-03-23,BOOKS,0.0
2014-03-23,BREAD/BAKERY,20738.79229142857
2014-03-23,CELEBRATION,676.7142857142857
2014-03-23,CLEANING,53698.857142857145
2014-03-23,DAIRY,37090.142857142855
2014-03-23,DELI,11721.098524285713
2014-03-23,EGGS,8497.714285714286
2014-03-23,FROZEN FOODS,6126.828859571428
2014-03-23,GROCERY I,169057.16957142856
2014-03-23,GROCERY II,966.1428571428571
2014-03-23,HARDWARE,66.42857142857143
2014-03-23,HOME AND KITCHEN I,1102.0
2014-03-23,HOME AND KITCHEN II,553.0
2014-03-23,HOME APPLIANCES,31.571428571428573
2014-03-23,HOME CARE,12750.857142857143
2014-03-23,LADIESWEAR,738.0
2014-03-23,LAWN AND GARDEN,223.42857142857142
2014-03-23,LINGERIE,361.0
2014-03-23,"LIQUOR,WINE,BEER",3944.5714285714284
2014-03-23,MAGAZINES,37.857142857142854
2014-03-23,MEATS,17438.165281285714
2014-03-23,PERSONAL CARE,11363.42857142857
2014-03-23,PET SUPPLIES,252.85714285714286
2014-03-23,PLAYERS AND ELECTRONICS,489.85714285714283
2014-03-23,POULTRY,20582.84184157143
2014-03-23,PREPARED FOODS,5141.669418142857
2014-03-23,PRODUCE,106553.17351800001
2014-03-23,SCHOOL AND OFFICE SUPPLIES,72.71428571428571
2014-03-23,SEAFOOD,1262.2893152857143
2014-03-30,AUTOMOTIVE,302.0
2014-03-30,BABY CARE,1.1428571428571428
2014-03-30,BEAUTY,157.57142857142858
2014-03-30,BEVERAGES,137116.85714285713
2014-03-30,BOOKS,0.0
2014-03-30,BREAD/BAKERY,20203.592562857142
2014-03-30,CELEBRATION,675.1428571428571
2014-03-30,CLEANING,51536.28571428572
2014-03-30,DAIRY,37310.857142857145
2014-03-30,DELI,11491.56221
2014-03-30,EGGS,8452.857142857143
2014-03-30,FROZEN FOODS,6008.438429
2014-03-30,GROCERY I,168736.2857142857
2014-03-30,GROCERY II,1007.5714285714286
2014-03-30,HARDWARE,57.857142857142854
2014-03-30,HOME AND KITCHEN I,1032.142857142857
2014-03-30,HOME AND KITCHEN II,573.7142857142857
2014-03-30,HOME APPLIANCES,32.42857142857143
2014-03-30,HOME CARE,13035.142857142857
2014-03-30,LADIESWEAR,733.4285714285714
